ClientID,NoOfVisit,TotalPurchase,Duration,category,survey,member,Sex,Store,InActivePeriod
82518,3,438.21,108,Repeat 1,EXISTING CLIENTS,0,M,207,160
82530,,,,,,,,,
82534,1,1404.5,0,Walkin 1,Signage,0,M,207,372
82539,2,2528.02,114,Repeat 1,EXISTING CLIENTS,0,M,207,22
82544,34,20733.03,509,Loyal 1,Signage,1,F,207,7
82549,2,1251.69,100,Repeat 1,Signage,1,M,207,292
82552,12,6619.02,538,Freq 1,Reference,1,M,214,10
82561,31,20003.33,526,Regular 1,Others,1,M,214,21
82574,2,375.28,0,Regular 1,EXISTING CLIENTS,1,M,207,407
82577,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,259
82583,2,240.45,0,Repeat 1,EXISTING CLIENTS,1,M,207,489
82596,,,,,,,,,
82597,2,3505.63,21,Loyal 1,Signage,1,F,,539
82599,5,3111.25,141,Regular 1,EXISTING CLIENTS,1,F,207,328
82609,1,106.74,0,Walkin 1,EXISTING CLIENTS,0,F,207,278
82616,1,264.05,0,Walkin 1,EXISTING CLIENTS,0,M,207,291
82630,1,234.83,0,Walkin 1,Signage,1,M,207,385
82635,1,1202.25,0,Walkin 1,EXISTING CLIENTS,0,M,207,452
82642,1,292.14,0,Walkin 1,EXISTING CLIENTS,0,M,207,105
82646,1,168.54,0,Walkin 1,EXISTING CLIENTS,0,M,207,471
82650,1,148.2,0,Walkin 1,EXISTING CLIENTS,0,M,,8
82651,2,505.62,52,Repeat 1,Others,0,M,214,493
82661,1,524.4,0,Walkin 1,EXISTING CLIENTS,1,M,207,35
82663,1,168.54,0,Walkin 1,Reference,0,M,207,544
82664,5,1729.22,382,Repeat 1,Reference,0,F,207,135
82675,2,1150.57,0,Repeat 1,EXISTING CLIENTS,1,M,207,87
82685,3,691.01,133,Repeat 1,Pamphlets,0,F,207,320
82697,9,8616.5,487,Regular 1,Others,1,M,207,39
82700,3,2319.11,68,Repeat 1,EXISTING CLIENTS,1,M,207,179
82707,1,202.26,0,Walkin 1,Others,0,M,214,489
82708,8,4058.16,278,Loyal 1,Signage,0,M,214,240
82712,10,4279.86,267,Loyal 1,EXISTING CLIENTS,1,M,207,82
82719,4,2335.96,119,Freq 1,Reference,1,M,207,406
82741,13,8074.14,350,Freq 1,Reference,1,F,207,168
82746,2,994.4,71,Repeat 1,Signage,0,F,207,93
82750,3,2789.4,531,Repeat 1,Reference,1,M,207,1
82763,1,140.45,0,Walkin 1,Signage,0,F,207,374
82765,3,17032.65,20,Loyal 1,EXISTING CLIENTS,1,M,207,396
82772,3,7583.16,38,Repeat 1,News Paper,1,F,207,306
82776,1,275.28,0,Walkin 1,Reference,0,M,207,488
82779,1,56.18,0,Walkin 1,EXISTING CLIENTS,0,F,207,467
82792,48,31134.01,552,Loyal 1,Reference,1,F,214,3
82809,1,224.72,0,Walkin 1,Others,0,F,214,515
82811,1,134.83,0,Walkin 1,Reference,0,M,207,506
82817,2,3219.11,0,Repeat 1,EXISTING CLIENTS,0,F,207,316
82828,1,758.43,0,Walkin 1,Reference,0,F,207,451
82853,1,168.54,0,Walkin 1,Hoardings,0,M,207,378
82854,5,732.48,256,Regular 1,EXISTING CLIENTS,0,M,207,3
82864,2,269.66,140,Freq 1,Hoardings,1,M,207,366
82867,8,2835.97,214,Loyal 1,EXISTING CLIENTS,1,M,207,136
82870,1,191.02,0,Walkin 1,EXISTING CLIENTS,0,F,207,280
82874,2,589.89,149,Repeat 1,EXISTING CLIENTS,0,M,207,167
82877,3,5415.75,316,Repeat 1,Reference,0,F,207,214
82878,1,1988.77,0,Freq 1,EXISTING CLIENTS,1,M,207,538
82899,2,168.55,92,Repeat 1,EXISTING CLIENTS,0,M,207,288
82909,8,5673.03,218,Regular 1,EXISTING CLIENTS,1,F,207,68
82916,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,M,207,85
82919,1,280.9,0,Walkin 1,EXISTING CLIENTS,0,F,207,476
82926,2,4217.99,0,Walkin 1,Hoardings,0,F,207,462
82928,1,78.66,0,Walkin 1,Signage,0,F,207,204
82929,1,168.54,0,Walkin 1,Reference,0,M,207,496
82930,12,21927.27,533,Loyal 1,EXISTING CLIENTS,1,F,214,19
82932,1,61.8,0,Walkin 1,Reference,0,F,207,444
82935,1,168.54,0,Walkin 1,Reference,0,F,207,415
82943,2,516.86,426,Walkin 1,Reference,0,M,214,128
82945,4,504.49,90,Regular 1,Signage,1,M,207,53
82947,5,6493.27,293,Loyal 1,Hoardings,1,F,207,166
82955,4,2724.72,107,Loyal 1,Reference,1,M,,448
82958,2,533.71,49,Repeat 1,EXISTING CLIENTS,0,M,207,167
82962,1,168.54,0,Walkin 1,Reference,0,F,,564
82966,2,3043.83,0,Repeat 1,Reference,1,M,207,507
82969,1,471.91,0,Walkin 1,Reference,0,M,207,468
82970,2,394.27,51,Repeat 1,EXISTING CLIENTS,1,M,207,10
82990,1,162.92,0,Walkin 1,EXISTING CLIENTS,0,M,207,80
82994,2,751.68,0,Repeat 1,Signage,1,F,207,177
82999,2,1150.57,0,Repeat 1,EXISTING CLIENTS,1,M,207,56
83007,5,1387.76,273,Regular 1,EXISTING CLIENTS,0,M,207,36
83017,1,185.4,0,Walkin 1,Hoardings,1,F,207,123
83020,1,28.09,0,Walkin 1,EXISTING CLIENTS,0,F,207,402
83026,,,,,,,,,
83032,2,674.16,88,Repeat 1,Signage,0,F,207,334
83048,5,3707.87,389,Loyal 1,Reference,1,M,,171
83053,1,28.09,0,Repeat 1,Reference,0,M,214,553
83063,2,2691.02,218,Walkin 1,EXISTING CLIENTS,0,M,207,148
83083,1,1325.85,0,Walkin 1,EXISTING CLIENTS,0,M,207,455
83097,2,539.33,69,Repeat 1,EXISTING CLIENTS,0,M,207,139
83103,1,353.94,0,Walkin 1,EXISTING CLIENTS,0,M,207,107
83107,1,56.18,0,Walkin 1,Reference,0,F,207,404
83118,8,1421.58,493,Regular 1,Reference,0,F,214,15
83119,1,303.38,0,Walkin 1,Others,0,M,207,127
83132,1,786.52,0,Walkin 1,Signage,0,F,207,378
83134,1,280.9,0,Walkin 1,Signage,0,F,207,368
83140,1,134.83,0,Walkin 1,EXISTING CLIENTS,0,F,207,162
83149,1,134.83,0,Regular 1,Reference,1,M,207,544
83158,5,4662.03,50,Loyal 1,EXISTING CLIENTS,1,F,207,30
83159,4,3719.11,84,Loyal 1,Reference,0,M,207,344
83170,1,224.72,0,Walkin 1,EXISTING CLIENTS,0,M,207,405
83172,9,9842.73,433,Loyal 1,Others,0,M,214,112
83191,1,182.4,0,Walkin 1,EXISTING CLIENTS,0,M,,7
83233,2,438.2,413,Walkin 1,Reference,0,M,207,105
83239,1,134.83,0,Walkin 1,Others,0,F,214,512
83246,3,3112.37,11,Repeat 1,Signage,0,M,214,545
83249,1,1853.94,0,Walkin 1,EXISTING CLIENTS,0,M,207,324
83251,2,533.72,111,Repeat 1,EXISTING CLIENTS,0,M,207,233
83254,2,382.03,329,Repeat 1,Others,0,M,207,134
83255,14,11161.57,222,Loyal 1,EXISTING CLIENTS,1,M,207,66
83257,3,1521.84,47,Repeat 1,EXISTING CLIENTS,1,F,207,32
83262,2,1195.51,0,Repeat 1,Signage,1,F,207,424
83268,1,182.4,0,Walkin 1,Signage,0,M,,3
83276,1,595.51,0,Walkin 1,Signage,0,F,214,496
83286,1,140.45,0,Walkin 1,Reference,0,M,207,463
83288,11,13978.14,224,Loyal 1,Reference,0,M,207,265
83293,1,960.67,0,Walkin 1,Signage,0,F,207,174
83298,9,6522.5,240,Loyal 1,Others,0,M,207,68
83310,25,10396.87,559,Loyal 1,Others,1,M,207,4
83314,2,533.71,33,Repeat 1,EXISTING CLIENTS,0,F,207,321
83317,25,24254.44,493,Loyal 1,EXISTING CLIENTS,1,M,207,39
83321,2,2853.95,34,Repeat 1,EXISTING CLIENTS,0,M,207,59
83322,2,2247.2,19,Regular 1,Hoardings,1,M,207,427
83339,3,716.18,186,Repeat 1,Signage,0,F,207,319
83340,7,2022.49,175,Loyal 1,EXISTING CLIENTS,0,F,207,239
83341,8,11157.37,488,Repeat 1,Reference,0,M,214,65
83343,2,471.92,235,Freq 1,Others,0,M,207,291
83351,3,2101.13,81,Repeat 1,EXISTING CLIENTS,0,M,207,382
83361,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,106
83379,3,1271.08,45,Repeat 1,Reference,0,F,207,185
83387,4,460.67,110,Regular 1,Reference,1,F,214,395
83391,1,101.12,0,Walkin 1,EXISTING CLIENTS,0,M,207,194
83395,11,2935.24,511,Regular 1,Pamphlets,0,M,214,36
83396,,,,,,,,,
83397,1,4038.22,0,Walkin 1,EXISTING CLIENTS,1,M,207,70
83399,4,1962.59,304,Repeat 1,EXISTING CLIENTS,1,M,207,26
83404,3,864.04,62,Repeat 1,Reference,1,M,207,350
83411,2,2234.84,0,Repeat 1,Reference,1,F,207,512
83429,3,2232.88,208,Freq 1,Others,1,M,207,325
83434,34,19726.67,540,Loyal 1,Reference,0,M,214,6
83449,8,1924.57,164,Loyal 1,Reference,0,F,214,385
83453,1,179.78,0,Walkin 1,Signage,0,M,207,91
83459,1,146.07,0,Walkin 1,Others,1,M,207,269
83471,3,471.91,231,Freq 1,Others,0,F,,329
83478,3,713.49,47,Repeat 1,EXISTING CLIENTS,0,F,207,56
83482,12,3655.35,374,Loyal 1,EXISTING CLIENTS,0,F,207,6
83483,,,,,,,,,
83486,1,955.06,0,Walkin 1,EXISTING CLIENTS,0,M,207,78
83496,1,168.54,0,Walkin 1,Signage,0,M,207,500
83507,1,292.14,0,Walkin 1,EXISTING CLIENTS,0,M,207,162
83518,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,341
83523,6,1617.97,140,Loyal 1,Reference,1,M,214,408
83525,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,F,207,152
83528,4,15818.07,14,Loyal 1,EXISTING CLIENTS,0,F,207,39
83529,5,872.78,117,Loyal 1,EXISTING CLIENTS,1,M,207,10
83544,10,4135.11,336,Loyal 1,EXISTING CLIENTS,1,M,207,39
83545,20,4561.57,526,Loyal 1,Others,1,M,207,2
83550,4,13757.29,41,Loyal 1,EXISTING CLIENTS,0,F,207,7
83564,5,661.8,393,Repeat 1,Reference,1,M,207,111
83572,5,19817.3,62,Loyal 1,Signage,1,M,207,28
83574,1,269.66,0,Walkin 1,Signage,0,M,207,527
83583,4,1908.36,26,Loyal 1,Signage,1,M,207,13
83594,2,976.12,200,Repeat 1,Reference,0,F,207,306
83598,3,4173.05,0,Repeat 1,EXISTING CLIENTS,1,F,207,334
83604,,,,,,,,,
83614,2,362.18,20,Repeat 1,EXISTING CLIENTS,0,M,207,37
83640,1,1460.68,0,Repeat 1,Others,0,M,214,477
83641,2,2886.52,0,Repeat 1,EXISTING CLIENTS,1,F,207,288
83648,4,7303.4,3,Loyal 1,Signage,1,F,207,210
83651,2,639.33,0,Repeat 1,EXISTING CLIENTS,1,M,207,242
83652,1,106.75,0,Walkin 1,EXISTING CLIENTS,0,F,207,284
83654,,,,,,,,,
83663,1,280.9,0,Walkin 1,Signage,0,M,207,54
83673,1,2482.03,0,Walkin 1,Signage,1,M,207,395
83683,1,80,0,Walkin 1,Others,0,F,207,455
83690,11,1697.87,224,Loyal 1,EXISTING CLIENTS,0,M,207,11
83695,3,2112.36,94,Repeat 1,Signage,0,F,207,60
83696,9,2983.16,343,Loyal 1,Reference,0,M,207,99
83706,4,6600.03,46,Loyal 1,Signage,1,F,207,335
83708,5,438.2,450,Repeat 1,Signage,1,M,207,102
83713,2,1824.33,356,Repeat 1,Reference,0,F,207,39
83716,4,2303.24,132,Freq 1,Signage,1,F,207,1
83721,1,28.09,0,Walkin 1,Reference,0,F,207,456
83729,20,11135.48,449,Regular 1,Signage,1,F,,112
83732,2,1162.93,175,Repeat 1,Signage,0,M,207,363
83737,1,7078.68,0,Walkin 1,Signage,0,F,207,360
83739,32,71419.55,557,Loyal 1,Reference,0,M,,4
83781,6,608.2,511,Regular 1,Signage,1,F,207,28
83787,1,1279.78,0,Walkin 1,Signage,0,M,207,399
83792,1,123.6,0,Regular 1,Reference,0,M,,554
83810,1,39.33,0,Walkin 1,Signage,0,F,207,283
83820,3,303.36,195,Repeat 1,Reference,0,M,207,211
83824,13,2598.63,371,Loyal 1,Signage,1,M,207,21
83853,1,1890.01,0,Walkin 1,Signage,0,M,207,213
83864,1,1994.39,0,Walkin 1,EXISTING CLIENTS,0,F,207,66
83869,2,337.08,35,Repeat 1,Signage,0,M,207,435
83870,1,151.69,0,Walkin 1,Signage,0,M,207,160
83878,2,538.88,67,Repeat 1,EXISTING CLIENTS,0,M,207,22
83879,,,,,,,,,
83888,3,3021.36,1,Repeat 1,Signage,1,M,207,368
83890,2,67.42,58,Repeat 1,Reference,0,F,207,142
83892,1,123.6,0,Walkin 1,Reference,0,M,207,550
83914,5,724.74,430,Regular 1,Others,0,F,214,88
83925,1,786.52,0,Walkin 1,EXISTING CLIENTS,0,F,207,350
83930,1,8550,0,Walkin 1,EXISTING CLIENTS,0,M,,8
83940,4,6619.74,484,Walkin 1,Signage,1,M,207,50
83949,5,1168.55,418,Walkin 1,Reference,0,M,207,57
83950,4,4299.9,106,Loyal 1,EXISTING CLIENTS,0,M,207,36
83963,1,112.36,0,Walkin 1,Gift Coupon - Internal,0,M,207,514
83984,,,,,,,,,
83989,1,1657.31,0,Walkin 1,EXISTING CLIENTS,0,F,207,76
83992,4,4594.39,173,Regular 1,EXISTING CLIENTS,1,F,207,175
83995,5,3325.89,209,Regular 1,Reference,0,F,207,177
84006,1,1269.67,0,Walkin 1,EXISTING CLIENTS,0,M,207,258
84011,4,571.92,108,Regular 1,EXISTING CLIENTS,1,F,207,53
84012,3,4651.7,28,Repeat 1,EXISTING CLIENTS,0,M,207,332
84018,2,696.18,478,Walkin 1,Reference,0,M,207,21
84021,4,1146.08,175,Freq 1,Others,0,M,207,225
84035,2,915.73,18,Repeat 1,Signage,0,M,207,381
84044,8,10500.04,208,Loyal 1,EXISTING CLIENTS,0,M,207,126
84054,2,247.19,40,Repeat 1,Reference,0,F,207,245
84072,2,303.37,195,Freq 1,Signage,0,M,214,333
84078,2,2513.78,14,Loyal 1,Signage,1,F,,546
84084,2,2387.65,1,Repeat 1,Reference,0,M,207,497
84111,1,28.09,0,Walkin 1,Signage,0,F,207,399
84117,,,,,,,,,
84118,2,56.18,52,Repeat 1,Signage,0,F,207,321
84121,9,343.3,317,Loyal 1,News Paper,0,F,207,24
84122,2,246.07,0,Repeat 1,EXISTING CLIENTS,1,M,207,189
84124,1,39.33,0,Walkin 1,Reference,0,F,207,143
84129,3,516.86,243,Repeat 1,Reference,0,M,207,294
84131,13,11612.39,420,Loyal 1,Reference,1,F,214,134
84132,20,11244.17,523,Loyal 1,Others,1,M,207,15
84133,2,234.83,0,Repeat 1,EXISTING CLIENTS,1,M,207,467
84140,,,,,,,,,
84149,5,1617.99,347,Freq 1,Signage,0,F,207,78
84150,1,758.43,0,Walkin 1,Gift Coupon - External,0,F,207,476
84166,13,11476.47,436,Loyal 1,EXISTING CLIENTS,1,M,207,107
84167,4,2167.42,180,Freq 1,EXISTING CLIENTS,1,F,207,247
84178,49,12798.91,556,Loyal 1,News Paper,1,F,214,4
84182,3,8284.16,1,Repeat 1,EXISTING CLIENTS,1,M,207,35
84186,1,382.02,0,Walkin 1,EXISTING CLIENTS,0,M,207,206
84191,1,179.78,0,Walkin 1,Signage,0,M,207,199
84197,1,168.54,0,Repeat 1,Reference,0,F,214,557
84199,2,122.47,0,Repeat 1,Hoardings,1,M,207,365
84217,1,1516.86,0,Walkin 1,Signage,0,F,207,422
84240,4,1113.21,192,Loyal 1,EXISTING CLIENTS,1,M,207,114
84245,5,1101.12,169,Regular 1,EXISTING CLIENTS,0,F,207,224
84246,5,3791.03,27,Loyal 1,Reference,1,M,207,506
84253,12,1956.08,335,Loyal 1,Signage,1,M,207,29
84261,1,617.98,0,Repeat 1,EXISTING CLIENTS,0,F,207,399
84268,1,0,0,Walkin 1,EXISTING CLIENTS,0,F,207,71
84274,3,425.84,2,Repeat 1,Signage,1,M,207,356
84276,1,78.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,58
84279,3,3269.04,148,Repeat 1,Signage,1,F,207,22
84290,9,4594.98,556,Loyal 1,Reference,1,M,214,3
84291,1,106.74,0,Walkin 1,Signage,0,M,207,485
84296,1,2191.02,0,Walkin 1,EXISTING CLIENTS,0,M,207,90
84305,2,1134.83,0,Repeat 1,EXISTING CLIENTS,0,F,207,284
84307,1,820.23,0,Walkin 1,Reference,0,F,207,414
84313,9,2227.88,227,Loyal 1,Signage,1,M,207,5
84314,1,274.99,0,Walkin 1,Others,0,M,207,344
84318,5,2526.97,156,Regular 1,Signage,1,F,207,208
84322,1,207.87,0,Repeat 1,EXISTING CLIENTS,0,F,207,356
84323,1,754.21,0,Walkin 1,Reference,0,M,,561
84352,,,,,,,,,
84365,2,942.7,0,Repeat 1,Reference,1,F,207,463
84380,3,5073.06,0,Repeat 1,Reference,0,M,207,198
84389,12,4422.76,521,Regular 1,Reference,1,M,,39
84394,3,5718,94,Repeat 1,EXISTING CLIENTS,1,M,207,327
84398,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,375
84403,2,191.01,5,Loyal 1,Signage,1,M,207,527
84410,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,F,207,97
84417,1,550,0,Walkin 1,Others,0,M,207,188
84432,6,4500.68,99,Loyal 1,EXISTING CLIENTS,1,F,207,389
84433,3,353.95,77,Repeat 1,EXISTING CLIENTS,0,F,207,148
84445,13,5605.62,435,Regular 1,EXISTING CLIENTS,1,F,207,53
84453,3,4785.41,52,Loyal 1,Reference,1,F,207,403
84459,1,44.94,0,Walkin 1,EXISTING CLIENTS,0,F,207,356
84463,4,2492.15,167,Freq 1,Others,1,M,207,143
84465,2,2538.21,0,Repeat 1,Reference,1,M,207,488
84466,12,5056.2,456,Loyal 1,Reference,1,M,214,96
84467,2,1595.52,299,Repeat 1,Reference,0,M,207,173
84471,4,1517.87,182,Loyal 1,Reference,1,M,207,35
84498,2,348.32,318,Repeat 1,Others,0,M,214,212
84507,4,2477.57,428,Repeat 1,Reference,0,F,207,113
84508,3,4837.71,0,Repeat 1,EXISTING CLIENTS,1,M,207,127
84513,1,174.16,0,Walkin 1,EXISTING CLIENTS,0,M,207,56
84521,1,33.71,0,Walkin 1,EXISTING CLIENTS,0,F,207,210
84523,1,421.35,0,Walkin 1,Signage,0,F,207,145
84529,1,168.54,0,Walkin 1,EXISTING CLIENTS,0,F,207,226
84532,8,1389.61,308,Regular 1,Reference,1,M,207,71
84534,1,1404.5,0,Walkin 1,EXISTING CLIENTS,0,M,207,142
84541,1,264.05,0,Walkin 1,Signage,0,M,207,183
84544,1,525.01,0,Walkin 1,Signage,0,F,207,505
84545,1,39.33,0,Walkin 1,Signage,0,F,207,112
84548,4,730.34,278,Regular 1,Reference,0,F,207,197
84552,1,1119.99,0,Walkin 1,Signage,0,F,207,232
84556,3,3665.74,144,Repeat 1,EXISTING CLIENTS,0,F,207,31
84567,1,3056.19,0,Walkin 1,EXISTING CLIENTS,0,M,207,385
84568,1,421.35,0,Walkin 1,Reference,0,F,207,517
84572,1,689.89,0,Walkin 1,Signage,1,M,207,385
84576,11,3112.37,496,Regular 1,Signage,1,F,207,57
84583,1,168.54,0,Walkin 1,Signage,0,M,207,367
84586,2,1335.96,0,Repeat 1,EXISTING CLIENTS,1,F,207,478
84618,2,539.33,77,Repeat 1,Signage,0,M,207,195
84626,2,762.93,0,Repeat 1,Signage,1,M,207,183
84631,12,33960.11,242,Loyal 1,EXISTING CLIENTS,1,F,207,31
84635,2,393.26,45,Repeat 1,EXISTING CLIENTS,0,M,207,57
84638,1,780.9,0,Walkin 1,Reference,0,M,,561
84661,1,168.54,0,Walkin 1,Reference,0,M,207,550
84664,12,15580.85,508,Loyal 1,Reference,1,F,214,39
84666,1,202.24,0,Walkin 1,Signage,0,M,214,563
84669,9,14643.06,479,Loyal 1,Others,1,F,207,17
84687,15,7712.41,469,Loyal 1,Reference,1,M,214,58
84689,15,21384.47,413,Regular 1,Reference,1,F,214,140
84695,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,106
84700,2,347.19,0,Repeat 1,Signage,1,M,207,64
84729,1,730.34,0,Walkin 1,EXISTING CLIENTS,0,M,207,49
84749,2,1616.86,0,Repeat 1,EXISTING CLIENTS,1,M,207,329
84751,2,2274.17,0,Repeat 1,EXISTING CLIENTS,1,M,207,299
84754,1,1831.47,0,Walkin 1,EXISTING CLIENTS,0,F,207,161
84755,1,275.28,0,Walkin 1,Reference,0,M,207,487
84766,3,1819.1,14,Repeat 1,Reference,1,F,207,519
84769,20,12556.33,491,Loyal 1,Reference,0,M,207,39
84782,1,134.83,0,Freq 1,EXISTING CLIENTS,1,F,207,405
84785,1,67.42,0,Walkin 1,Signage,0,M,207,112
84795,5,943.03,257,Freq 1,Signage,1,M,207,261
84798,3,623.6,199,Repeat 1,Signage,0,M,214,302
84802,2,362.18,62,Repeat 1,EXISTING CLIENTS,0,M,207,12
84817,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,114
84818,4,898.87,147,Regular 1,Reference,0,M,214,403
84819,1,148.2,0,Walkin 1,EXISTING CLIENTS,0,M,207,39
84820,1,134.83,0,Freq 1,EXISTING CLIENTS,1,M,207,452
84825,7,6179.8,451,Regular 1,EXISTING CLIENTS,1,F,207,82
84834,12,9873.28,542,Regular 1,EXISTING CLIENTS,1,F,207,10
84835,2,1830.34,0,Repeat 1,EXISTING CLIENTS,1,M,207,483
84841,9,7409.81,469,Loyal 1,Signage,1,M,214,21
84842,1,28.09,0,Walkin 1,Reference,0,F,207,337
84846,1,1050.57,0,Walkin 1,EXISTING CLIENTS,0,M,207,112
84851,2,1223.6,0,Repeat 1,Reference,1,M,207,416
84857,24,6645.76,528,Loyal 1,Others,1,M,207,25
84861,1,234.83,0,Walkin 1,Signage,1,M,207,388
84866,13,2429.09,525,Regular 1,Signage,1,M,,39
84868,1,337.08,0,Repeat 1,Reference,0,M,214,521
84880,3,2493.27,14,Repeat 1,EXISTING CLIENTS,1,F,207,218
84887,7,16555.99,68,Loyal 1,Reference,1,M,214,445
84900,9,6803.53,407,Loyal 1,Others,1,M,207,39
84901,,,,,,,,,
84907,12,2674.06,520,Loyal 1,Reference,1,M,214,13
84908,2,717.98,0,Repeat 1,Signage,1,M,207,364
84911,1,179.78,0,Walkin 1,Signage,0,M,207,194
84913,3,2112.37,7,Repeat 1,Others,0,M,207,220
84917,1,117.98,0,Walkin 1,EXISTING CLIENTS,0,M,207,311
84918,1,2955.07,0,Walkin 1,Signage,0,F,207,169
84919,24,4790.17,557,Loyal 1,Reference,1,F,214,4
84928,4,3077.54,307,Regular 1,Reference,1,M,207,233
84938,4,957.55,160,Freq 1,EXISTING CLIENTS,1,M,207,18
84956,4,864.05,57,Loyal 1,Reference,1,M,207,252
84957,4,1459.55,54,Loyal 1,Reference,1,M,207,415
84958,2,1162.93,0,Repeat 1,Reference,0,M,207,294
84975,10,1961.71,510,Loyal 1,EXISTING CLIENTS,1,F,207,17
84980,11,8699.26,444,Loyal 1,EXISTING CLIENTS,1,F,207,35
85019,1,1691.02,0,Walkin 1,Signage,0,F,207,205
85028,1,125.4,0,Walkin 1,EXISTING CLIENTS,0,M,,3
85032,1,235.96,0,Walkin 1,Signage,0,M,207,370
85036,1,179.78,0,Walkin 1,Others,0,M,207,300
85039,7,6681.25,68,Loyal 1,EXISTING CLIENTS,1,M,207,11
85040,2,2443.84,79,Repeat 1,Signage,0,F,207,90
85059,6,3466.32,120,Loyal 1,EXISTING CLIENTS,1,M,207,218
85075,4,3628.1,207,Repeat 1,EXISTING CLIENTS,0,F,214,273
85082,1,179.78,0,Walkin 1,Banners,0,M,207,227
85085,2,324.72,0,Repeat 1,Reference,1,F,207,526
85093,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,53
85105,,,,,,,,,
85107,1,213.49,0,Walkin 1,Hoardings,1,M,207,303
85108,4,4993.27,163,Regular 1,Signage,1,M,207,85
85110,2,201.12,0,Repeat 1,EXISTING CLIENTS,1,M,207,407
85116,2,415.74,83,Repeat 1,EXISTING CLIENTS,0,M,207,285
85119,1,1550.57,0,Walkin 1,Signage,0,M,207,266
85126,5,1290.62,508,Repeat 1,Signage,0,M,214,39
85131,1,646.07,0,Walkin 1,Reference,0,F,207,353
85139,2,348.32,141,Repeat 1,Others,0,M,207,226
85143,19,33671.63,448,Loyal 1,Reference,0,F,207,19
85144,1,100,0,Walkin 1,EXISTING CLIENTS,1,M,207,253
85149,2,1831.47,104,Repeat 1,EXISTING CLIENTS,0,M,207,64
85150,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,89
85164,1,117.98,0,Repeat 1,EXISTING CLIENTS,0,F,,559
85167,1,775.2,0,Walkin 1,EXISTING CLIENTS,0,F,,7
85168,2,314.61,460,Walkin 1,Signage,0,M,214,76
85171,1,168.54,0,Walkin 1,Reference,0,M,207,546
85181,1,134.83,0,Walkin 1,Signage,0,M,207,376
85184,1,1202.25,0,Freq 1,Signage,1,F,207,525
85192,1,1589.89,0,Repeat 1,Signage,1,F,207,444
85201,,,,,,,,,
85203,1,39.33,0,Walkin 1,Signage,0,F,207,185
85208,1,247.2,0,Walkin 1,EXISTING CLIENTS,0,M,207,169
85215,1,56.18,0,Repeat 1,Hoardings,1,M,207,491
85233,1,842.7,0,Walkin 1,EXISTING CLIENTS,0,M,207,489
85235,1,249.66,0,Walkin 1,EXISTING CLIENTS,1,M,,14
85264,8,3644.95,238,Loyal 1,Reference,1,F,207,88
85269,3,929.35,74,Repeat 1,Signage,0,F,207,22
85271,3,3181.03,0,Repeat 1,Signage,1,M,207,358
85276,1,182.4,0,Walkin 1,EXISTING CLIENTS,0,M,,13
85278,1,1600,0,Walkin 1,EXISTING CLIENTS,0,M,207,386
85280,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,305
85285,5,17111.3,97,Loyal 1,Reference,1,F,207,365
85301,5,1983.16,429,Freq 1,Signage,0,M,214,96
85310,1,56.18,0,Walkin 1,Reference,0,M,,560
85314,1,2297.77,0,Walkin 1,EXISTING CLIENTS,0,F,207,61
85326,10,2494.39,331,Loyal 1,Reference,1,M,214,218
85327,3,4809,157,Freq 1,Reference,1,F,214,389
85354,1,573.04,0,Walkin 1,Others,0,M,207,106
85372,1,22.47,0,Walkin 1,Reference,0,M,207,456
85377,1,168.54,0,Repeat 1,Reference,0,M,214,524
85384,1,28.09,0,Walkin 1,Others,0,M,207,329
85385,2,1446.52,0,Regular 1,EXISTING CLIENTS,1,F,207,467
85387,1,292.14,0,Walkin 1,Events,0,M,207,101
85391,14,7878.98,471,Loyal 1,EXISTING CLIENTS,1,M,207,75
85400,1,5618,0,Walkin 1,Signage,0,M,207,404
85408,23,12867.05,425,Loyal 1,Reference,1,F,207,4
85416,1,696.63,0,Walkin 1,Reference,1,M,207,376
85423,13,2800.24,426,Loyal 1,News Paper,1,M,207,15
85424,13,3379.16,545,Loyal 1,News Paper,1,M,214,13
85429,9,5279.78,209,Loyal 1,Reference,1,M,207,317
85430,2,1897.76,0,Repeat 1,EXISTING CLIENTS,1,F,207,125
85433,1,764.05,0,Walkin 1,EXISTING CLIENTS,0,F,207,245
85435,1,134.83,0,Repeat 1,EXISTING CLIENTS,1,M,207,315
85438,2,788.76,0,Repeat 1,Signage,0,F,214,520
85448,1,983.15,0,Walkin 1,EXISTING CLIENTS,1,M,207,474
85453,5,1326.96,284,Regular 1,EXISTING CLIENTS,1,F,207,15
